,PID,GENDER,TITLE,CATEGORY,NEW_TAG,file_loc,rem_img,season
2114,Women-for137,Women,미니멀 무드,formal,"['출근룩', '체크', '코듀로이', '와이드핏', '하이웨이스트', '봄', '포멀', '무신사', '스탠다드', '미드나잇서커스', '슈펜', '마씨에르', '러브참', '슈트', '블레이저', '재킷', '기타', '시계', '버킷', '사파리햇', '코튼', '팬츠', '부츠', '귀걸이', '반지', '숄더백', '']",fashion_dataset/formal/formal_Women_137.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_137.png,봄
2115,Women-for138,Women,세련된 스타일,formal,"['레더', '웨스턴', '와이드핏', '단정한', '봄', '포멀', '메이엘듀', '무신사', '스탠다드', '배디', '펄리모어', '부츠', '기타', '바지', '안경', '소품', '디퓨저', '캔들', '슈트', '블레이저', '재킷', '기타', '시계', '페도라', '반소매', '티셔츠', '셔츠', '블라우스', '토트백', '목걸이', '펜던트', '']",fashion_dataset/formal/formal_Women_138.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_138.png,봄
2116,Women-for139,Women,모노 톤 조합,formal,"['모노톤', '와이드핏', '핀턱', '출근룩', '퀼팅', '봄', '포멀', '무신사', '스탠다드', '로서울', '쟈습', '메이엘듀', '프라이하잇', '이스트인디고', '롱패딩', '롱헤비', '아우터', '디지털', '버킷', '사파리햇', '양말', '숄더백', '셔츠', '블라우스', '부츠', '슈트', '팬츠', '슬랙스', '귀걸이', '']",fashion_dataset/formal/formal_Women_139.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_139.png,봄
2117,Women-for140,Women,깔끔한 연출,formal,"['출근룩', '단정한', '셋업코디', '트위드', '와이드핏', '미니멀', '핀턱', '스퀘어넥', '봄', '포멀', '보미', '레터프롬문', '프라이하잇', '모드곤', '리엔느와르', '헤더먼트', '리멤버제인', '힐', '펌프스', '겨울', '더블', '코트', '목걸이', '펜던트', '귀걸이', '슈트', '팬츠', '슬랙스', '숄더백', '']",fashion_dataset/formal/formal_Women_140.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_140.png,봄
2118,Women-for141,Women,커리어우먼,formal,"['출근룩', '모노톤', '미니멀', '단정한', '봄', '포멀', '트윗비피', '판도라핏', '마씨에르', '아르카익', '헤더먼트', '사비', '부츠', '데님', '팬츠', '귀걸이', '셔츠', '블라우스', '겨울', '더블', '코트', '숄더백', '']",fashion_dataset/formal/formal_Women_141.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_141.png,봄
2119,Women-for142,Women,디테일에 주목!,formal,"['모노톤', '셋업코디', '앙고라', '유니크', '레더', '얼죽코', '봄', '포멀', '리플라', '아마디', '닉앤니콜', '시그레이트', '리엔느와르', '부츠', '토트백', '장갑', '베스트', '롱스커트', '귀걸이', '']",fashion_dataset/formal/formal_Women_142.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_142.png,봄
2120,Women-for143,Women,겨울 출근 룩,formal,"['출근룩', '미니멀', '와이드핏', '단정한', '핀턱', '겨울', '포멀', '쟈습', '엔오르', '핑크파인애플', '탐스', '펄리모어', '퀴리피에르마리', '아르카익', '셔츠', '블라우스', '겨울', '더블', '코트', '머플러', '캔버스', '단화', '목걸이', '펜던트', '숄더백', '긴소매', '티셔츠', '']",fashion_dataset/formal/formal_Women_143.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_143.png,겨울
2121,Women-for144,Women,완벽 그 자체,formal,"['미니멀', '격식', '단정한', '출근룩', '모노톤', '셋업코디', '핀턱', '와이드핏', '겨울', '포멀', '로서울', '던스트', '케리제이드', '프라이하잇', '모이아', '리엔느와르', '숄더백', '구두', '로퍼', '겨울', '더블', '코트', '기타', '바지', '슈트', '블레이저', '재킷', '머플러', '귀걸이', '']",fashion_dataset/formal/formal_Women_144.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_144.png,겨울
2122,Women-for145,Women,차분한 모습,formal,"['미니멀', '얼죽코', '출근룩', '모노톤', '레이어드룩', '와이드핏', '겨울', '포멀', '이스트인디고', '리이', '르마스크', '노테이블', '모이아', '슈펜', '귀걸이', '셔츠', '블라우스', '숄더백', '겨울', '더블', '코트', '데님', '팬츠', '부츠', '']",fashion_dataset/formal/formal_Women_145.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_145.png,겨울
2123,Women-for146,Women,단정하게,formal,"['미니멀', '격식', '와이드핏', '톤온톤', '맥시', '출근룩', '겨울', '포멀', '유라고', '던스트', '케리제이드', '이스트인디고', '링키래버토리', '모이아', '반소매', '티셔츠', '긴소매', '티셔츠', '샌들', '토트백', '부츠', '목걸이', '펜던트', '카디건', '겨울', '기타', '코트', '데님', '팬츠', '']",fashion_dataset/formal/formal_Women_146.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_146.png,겨울
2124,Women-for147,Women,뉴트럴 톤 코디,formal,"['미니멀', '뉴트럴톤', '레이어드룩', '핀턱', '와이드핏', '출근룩', '격식', '톤온톤', '얼죽코', '겨울', '포멀', '쟈습', '케리제이드', '에트몽', '이스트인디고', '모이아', '퀴리피에르마리', '리엔느와르', '부츠', '겨울', '싱글', '코트', '반지', '슈트', '블레이저', '재킷', '머플러', '긴소매', '티셔츠', '숄더백', '귀걸이', '']",fashion_dataset/formal/formal_Women_147.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_147.png,겨울
2125,Women-for148,Women,출근 룩 끝판왕,formal,"['얼죽코', '미니멀', '격식', '단정한', '출근룩', '와이드핏', '핀턱', '빅카라', '겨울', '포멀', '메이엘듀', '라인', '스튜디오', '원', '미드나잇서커스', '러브참', '리엔느와르', '헤더먼트', '부츠', '셔츠', '블라우스', '겨울', '더블', '코트', '숄더백', '귀걸이', '슈트', '팬츠', '슬랙스', '']",fashion_dataset/formal/formal_Women_148.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_148.png,겨울
2126,Women-for149,Women,미니멀하게,formal,"['뉴트럴톤', '미니멀', '출근룩', '셔링', '부츠컷', '겨울', '포멀', '러브참', '쟈습', '리플라', '논논', '이스트인디고', '모이아', '숄더백', '셔츠', '블라우스', '구두', '로퍼', '반지', '귀걸이', '데님', '팬츠', '머플러', '겨울', '기타', '코트', '']",fashion_dataset/formal/formal_Women_149.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_149.png,겨울
2127,Women-for150,Women,시크한 그녀,formal,"['얼죽코', '모노톤', '미니멀', '격식', '레이어드룩', '출근룩', '겨울', '포멀', '리플라', '오스트카카', '링키래버토리', '모이아', '리엔느와르', '헤더먼트', '부츠', '숄더백', '목걸이', '펜던트', '데님', '팬츠', '긴소매', '티셔츠', '미디', '원피스', '겨울', '더블', '코트', '']",fashion_dataset/formal/formal_Women_150.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_150.png,겨울
2128,Women-for151,Women,미니멀 출근 룩,formal,"['미니멀', '격식', '얼죽코', '단정한', '와이드핏', '퍼', '모노톤', '출근룩', '핀턱', '겨울', '포멀', '로우클래식', '르마스크', '아르댓', '슈펜', '프라이하잇', '리엔느와르', '힐', '펌프스', '숄더백', '겨울', '싱글', '코트', '머플러', '슈트', '팬츠', '슬랙스', '귀걸이', '']",fashion_dataset/formal/formal_Women_151.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_151.png,겨울
2129,Women-for152,Women,세련된 무드,formal,"['얼죽코', '컬러블록', '와이드핏', '코듀로이', '핀턱', '단정한', '출근룩', '겨울', '포멀', '퀴리피에르마리', '포이어', '엔오르', '이스트인디고', '숄더백', '겨울', '더블', '코트', '슈트', '팬츠', '슬랙스', '카디건', '구두', '귀걸이', '']",fashion_dataset/formal/formal_Women_152.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_152.png,겨울
2130,Women-for153,Women,시선을 끄는,formal,"['퍼', '컬러블록', '레이어드룩', '부츠컷', '하객', '체크', '겨울', '포멀', '메이엘듀', '배드블러드', '시티브리즈', '돈키', '노이아고', '링키래버토리', '모어댄라이크', '부츠', '안경', '소품', '셔츠', '블라우스', '숄더백', '니트', '스웨터', '귀걸이', '']",fashion_dataset/formal/formal_Women_153.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_153.png,겨울
2131,Women-for154,Women,멋스럽게,formal,"['톤온톤', '뉴트럴톤', '퍼', '얼죽코', '레이어드룩', '출근룩', '퍼프소매', '크롭', '핀턱', '겨울', '포멀', '러브참', '마나비스세븐', '밀리언코르', '위메농', '이스트인디고', '링키래버토리', '레이브', '릴리슈', '토트백', '셔츠', '블라우스', '슈트', '팬츠', '슬랙스', '목걸이', '펜던트', '귀걸이', '플랫', '슈즈', '']",fashion_dataset/formal/formal_Women_154.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_154.png,겨울
2132,Women-for155,Women,커리어우먼,formal,"['얼죽코', '격식', '단정한', '체크', '하이웨이스트', '출근룩', '뉴트럴톤', '겨울', '포멀', '시그레이트', '딜레탕티즘', '세이모', '온도', '포이어', '룩캐스트', '러닝하이', '링키래버토리', '니트', '스웨터', '숄더백', '겨울', '더블', '코트', '슈트', '팬츠', '슬랙스', '구두', '머플러', '귀걸이', '']",fashion_dataset/formal/formal_Women_155.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_155.png,겨울
2133,Women-for156,Women,감각적인 조합,formal,"['얼죽코', '체크', '맥시', '셔링', '겨울', '포멀', '앨리스마샤', '시티브리즈', '러닝하이', '스튜디오', '칸틴', '세스띠', '피오레', '숄더백', '머플러', '벨트', '부츠', '귀걸이', '']",fashion_dataset/formal/formal_Women_156.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_156.png,겨울
2134,Women-for157,Women,독보적 분위기,formal,"['얼죽코', '트위드', '레이어드룩', '와이드핏', '핀턱', '빅카라', '겨울', '포멀', '앤딜로즈', '마나비스세븐', '라비드', '셰르뚜아', '서울', '스튜디오', '칸틴', '트레쥬', '피오레', '레이브', '숄더백', '셔츠', '블라우스', '슈트', '팬츠', '슬랙스', '부츠', '장갑', '귀걸이', '겨울', '더블', '코트', '']",fashion_dataset/formal/formal_Women_157.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_157.png,겨울
2135,Women-for158,Women,손쉽게 멋 내기,formal,"['퍼', '레이어드룩', '출근룩', '겨울', '포멀', '무신사', '스탠다드', '페이드마인', '밀리언코르', '톤노22', '여밈', '반소매', '티셔츠', '셔츠', '블라우스', '롱패딩', '롱헤비', '아우터', '디지털', '비니', '양말', '니트', '스웨터', '반지', '데님', '팬츠', '부츠', '숄더백', '']",fashion_dataset/formal/formal_Women_158.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_158.png,겨울
2136,Women-for159,Women,포근한 분위기,formal,"['톤온톤', '출근룩', '오버핏', '겨울', '포멀', '무신사', '스탠다드', '로아뜨', '세라보니또', '리이', '아브하', '뱅드르디', '위메농', '롱패딩', '롱헤비', '아우터', '디지털', '비니', '양말', '숄더백', '귀걸이', '부츠', '셔츠', '블라우스', '베스트', '']",fashion_dataset/formal/formal_Women_159.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_159.png,겨울
2137,Women-for160,Women,담백한 조합,formal,"['오버핏', '스웨이드', '레이어드룩', '출근룩', '겨울', '포멀', '무신사', '스탠다드', '세라보니또', '우아', '포이트', '드메이커', '반소매', '티셔츠', '셔츠', '블라우스', '숏패딩', '숏헤비', '아우터', '기타', '시계', '버킷', '사파리햇', '양말', '귀걸이', '카디건', '구두', '로퍼', '슈트', '팬츠', '슬랙스', '안경', '소품', '디퓨저', '캔들', '토트백', '']",fashion_dataset/formal/formal_Women_160.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_160.png,겨울
2138,Women-for161,Women,겨울 출근 룩,formal,"['뉴트럴톤', '출근룩', '체크', '오버핏', '겨울', '포멀', '무신사', '스탠다드', '스튜디오', '오후', '더룸', '앨리스마샤', '러닝하이', '아브하', '뱅드르디', '숏패딩', '숏헤비', '아우터', '기타', '시계', '버킷', '사파리햇', '양말', '귀걸이', '니트', '스웨터', '반소매', '티셔츠', '셔츠', '블라우스', '숄더백', '슈트', '팬츠', '슬랙스', '안경', '소품', '디퓨저', '캔들', '머플러', '부츠', '']",fashion_dataset/formal/formal_Women_161.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_161.png,겨울
2139,Women-for162,Women,차분한 무드,formal,"['레이어드룩', '크롭', '와이드핏', '미니멀', '핀턱', '출근룩', '얼죽코', '톤온톤', '겨울', '포멀', '티티맙', '노이에블리테', '컨버스', '리올그', '리이', '플라즈마', '스페어', '미드나잇서커스', '숄더백', '기타', '컬처', '목걸이', '펜던트', '긴소매', '티셔츠', '슈트', '블레이저', '재킷', '겨울', '더블', '코트', '']",fashion_dataset/formal/formal_Women_162.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_162.png,겨울
2140,Women-for163,Women,톤온톤 스타일링,formal,"['얼죽코', '스트라이프', '뉴트럴톤', '톤온톤', '레더', '출근룩', '겨울', '포멀', '오드스튜디오', '로우클래식', '논로컬', '하스', '포이트', '백월', '머플러', '슈트', '팬츠', '슬랙스', '안경', '소품', '액자', '포스터', '토트백', '겨울', '싱글', '코트', '디지털', '페도라', '환절기', '코트', '캡', '야구', '모자', '니트', '스웨터', '반지', '부츠', '귀걸이', '']",fashion_dataset/formal/formal_Women_163.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_163.png,겨울
2141,Women-for164,Women,남다른 감각,formal,"['얼죽코', '오버핏', '레이어드룩', '스트라이프', '겨울', '포멀', '로우클래식', '톤노22', '논로컬', '링키래버토리', '겨울', '더블', '코트', '디지털', '페도라', '반소매', '티셔츠', '니트', '스웨터', '토트백', '슈트', '팬츠', '슬랙스', '안경', '소품', '액자', '포스터', '부츠', '목걸이', '펜던트', '귀걸이', '']",fashion_dataset/formal/formal_Women_164.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_164.png,겨울
2142,Women-for165,Women,분위기 올킬!,formal,"['오버핏', '얼죽코', '레더', '스웨이드', '겨울', '포멀', '로아즈', '로우클래식', '하스', '포이트', '시야쥬', '롱스커트', '겨울', '싱글', '코트', '디지털', '페도라', '카디건', '비니', '후드', '티셔츠', '니트', '스웨터', '귀걸이', '반지', '힐', '펌프스', '숄더백', '']",fashion_dataset/formal/formal_Women_165.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_165.png,겨울
2143,Women-for166,Women,차분한 분위기,formal,"['얼죽코', '컬러포인트', '뉴트럴톤', '출근룩', '겨울', '포멀', '스튜디오', '오후', '러브이즈트루', '슈펜', '모메벤', '아로우', '247', '서울', '폴스부띠끄', '목걸이', '펜던트', '카디건', '힐', '펌프스', '반지', '슈트', '팬츠', '슬랙스', '겨울', '더블', '코트', '머플러', '숄더백', '']",fashion_dataset/formal/formal_Women_166.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_166.png,겨울
2144,Women-for167,Women,유니크한 출근 룩,formal,"['얼죽코', '컬러포인트', '비비드', '체크', '컬러블록', '출근룩', '겨울', '포멀', '스튜디오', '오후', '언티지', '알로하스', '바이아틀리에', '아로우', '아미디블룸', '귀걸이', '슈트', '팬츠', '슬랙스', '부츠', '숄더백', '겨울', '더블', '코트', '반지', '']",fashion_dataset/formal/formal_Women_167.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_167.png,겨울
2145,Women-for168,Women,담백한 조합,formal,"['레이어드룩', '그래픽', '퍼', '레더', '톤온톤', '출근룩', '뉴트럴톤', '한파', '가을', '포멀', '사르토르', '리사르투스', '무신사', '스탠다드', '몽돌', '세이모', '온도', '슈펜', '모메벤', '장갑', '귀걸이', '반소매', '티셔츠', '셔츠', '블라우스', '숄더백', '부츠', '슈트', '팬츠', '슬랙스', '무스탕', '퍼', '']",fashion_dataset/formal/formal_Women_168.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_168.png,가을
2146,Women-for169,Women,세련된 출근 룩,formal,"['헤링본', '오버핏', '레이어드룩', '슬릿', '하객', '가을', '포멀', '희다이멘셔널', '무신사', '스탠다드', '파인드카푸어', '이지지', '쿠어', '부츠', '귀걸이', '반지', '미디', '원피스', '토트백', '반소매', '티셔츠', '셔츠', '블라우스', '카디건', '겨울', '기타', '코트', '']",fashion_dataset/formal/formal_Women_169.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_169.png,가을
2147,Women-for170,Women,코트의 계절,formal,"['레이어드룩', '출근룩', '핀턱', '와이드핏', '가을', '포멀', '무신사', '스탠다드', '해브레스', '아틀리에파크', '하스', '슈펜', '누브', '기타', '아우터', '버킷', '사파리햇', '양말', '겨울', '싱글', '코트', '디지털', '페도라', '숄더백', '귀걸이', '부츠', '슈트', '팬츠', '슬랙스', '']",fashion_dataset/formal/formal_Women_170.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_170.png,가을
2148,Women-for171,Women,간결한 실루엣,formal,"['레이어드룩', '모노톤', '맥시', '플리츠', '출근룩', '가을', '포멀', '무신사', '스탠다드', '하스', '파인드카푸어', '버터플라이즈', '인', '스터미', '엔오르', '기타', '아우터', '버킷', '사파리햇', '양말', '귀걸이', '겨울', '싱글', '코트', '디지털', '페도라', '반소매', '티셔츠', '셔츠', '블라우스', '숄더백', '블로퍼', '롱스커트', '']",fashion_dataset/formal/formal_Women_171.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_171.png,가을
2149,Women-for172,Women,시선을 끄는,formal,"['톤온톤', '레이어드룩', '출근룩', '맥시', '럭셔리', '얼죽코', '가을', '포멀', '무신사', '스탠다드', '듀이데저트', '메종', '마르지엘라', '슈펜', '엔오르', '마티아스', '누브', '기타', '아우터', '버킷', '사파리햇', '양말', '겨울', '더블', '코트', '디지털', '페도라', '귀걸이', '반지', '토트백', '부츠', '맥시', '원피스', '긴소매', '티셔츠', '']",fashion_dataset/formal/formal_Women_172.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_172.png,가을
2150,Women-for173,Women,분위기 올킬!,formal,"['컬러포인트', '셔링', '부츠컷', '출근룩', '레더', '가을', '포멀', '무신사', '스탠다드', '사르토르', '리사르투스', '아틀리에파크', '슈펜', '해브레스', '겨울', '싱글', '코트', '디지털', '페도라', '장갑', '숄더백', '목걸이', '펜던트', '힐', '펌프스', '슈트', '팬츠', '슬랙스', '니트', '스웨터', '']",fashion_dataset/formal/formal_Women_173.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_173.png,가을
2151,Women-for174,Women,세련된 스타일,formal,"['레이어드룩', '레더', '출근룩', '오버핏', '가을', '포멀', '무신사', '스탠다드', '논로컬', '질스튜어트액세서리', '슈펜', '마티아스', '겨울', '더블', '코트', '디지털', '페도라', '미니스커트', '니트', '스웨터', '반소매', '티셔츠', '셔츠', '블라우스', '머플러', '부츠', '반지', '숄더백', '']",fashion_dataset/formal/formal_Women_174.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_174.png,가을
2152,Women-for175,Women,톤온톤 스타일링,formal,"['출근룩', '레이어드룩', '톤온톤', '오버핏', '와이드핏', '한파', '가을', '포멀', '다이아몬드', '레이라', '무신사', '스탠다드', '룩캐스트', '무이쿠이', '퍼스널', '서비스', '슈펜', '반소매', '티셔츠', '셔츠', '블라우스', '숏패딩', '숏헤비', '아우터', '기타', '시계', '버킷', '사파리햇', '양말', '슈트', '팬츠', '슬랙스', '안경', '소품', '디퓨저', '캔들', '숄더백', '귀걸이', '부츠', '']",fashion_dataset/formal/formal_Women_175.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_175.png,가을
2153,Women-for176,Women,세련된 출근 룩,formal,"['뉴트럴톤', '톤온톤', '퍼', '격식', '부츠컷', '출근룩', '가을', '포멀', '뮤에', '사르토르', '리사르투스', '블랑토', '논로컬', '로사케이', '해브레스', '마티아스', '무스탕', '퍼', '장갑', '부츠', '니트', '스웨터', '셔츠', '블라우스', '숄더백', '슈트', '팬츠', '슬랙스', '귀걸이', '']",fashion_dataset/formal/formal_Women_176.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_176.png,가을
2154,Women-for177,Women,담백한 매력,formal,"['슬림핏', '뉴트럴톤', '출근룩', '단정한', '미니멀', '셀럽템', 'SELF_LOVE', '가을', '포멀', '듀이데저트', '디디티티', '사비', '라퍼지', '포', '우먼', '팔찌', '부츠', '숄더백', '귀걸이', '']",fashion_dataset/formal/formal_Women_177.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_177.png,가을
2155,Women-for178,Women,우아한 실루엣,formal,"['뉴트럴톤', '우아한', '하객', '소개팅', '퍼프소매', '가을', '포멀', '화이트프로젝트', '코이무이', '블랑토', '에트몽', '메리모티브', '리이', '머플러', '숄더백', '부츠', '미디', '원피스', '귀걸이', '겨울', '싱글', '코트', '']",fashion_dataset/formal/formal_Women_178.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_178.png,가을
2156,Women-for179,Women,세련된 출근 룩,formal,"['레이어드룩', '체크', '뉴트럴톤', '출근룩', '단정한', '가을', '포멀', '듀이데저트', '210에디트', '닐링', '리올그', '블랑토', '보연', '르바', '귀걸이', '겨울', '기타', '코트', '숄더백', '코튼', '팬츠', '부츠', '셔츠', '블라우스', '니트', '스웨터', '']",fashion_dataset/formal/formal_Women_179.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_179.png,가을
2157,Women-for180,Women,완벽한 스타일,formal,"['레이어드룩', '스트라이프', '슬릿', '출근룩', '가을', '포멀', '두마딴', '르이엘', '디디티티', '디모멘트', '듀이데저트', '판도라핏', '닉앤니콜', '숄더백', '겨울', '더블', '코트', '부츠', '귀걸이', '반지', '데님', '팬츠', '피케', '카라', '티셔츠', '긴소매', '티셔츠', '']",fashion_dataset/formal/formal_Women_180.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_180.png,가을
2158,Women-for181,Women,세련된 연출,formal,"['톤온톤', '뉴트럴톤', '출근룩', '격식', '컬러블록', '하이웨이스트', '셔링', '핀턱', '가을', '포멀', '듀이데저트', '코이무이', '블랑토', '아티클레븐', '리이', '귀걸이', '숄더백', '반지', '부츠', '겨울', '싱글', '코트', '']",fashion_dataset/formal/formal_Women_181.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_181.png,가을
2159,Women-for182,Women,미니멀 감성,formal,"['퀼팅', '모노톤', '레이어드룩', '격식', '미니멀', '단정한', '코듀로이', '가을', '포멀', '닉앤니콜', '사비', '누스미크', '메리모티브', '왓에버위원트', '르바', '긴소매', '티셔츠', '숄더백', '귀걸이', '힐', '펌프스', '목걸이', '펜던트', '기타', '상의', '롱패딩', '롱헤비', '아우터', '']",fashion_dataset/formal/formal_Women_182.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_182.png,가을
2160,Women-for183,Women,출근 룩 연출법,formal,"['미니멀', '단정한', '와이드핏', '레이어드룩', '레더', '가을', '포멀', '크리스틴프로젝트', '무신사', '스탠다드', '디디티티', '제이그레이슬렛', '시티브리즈', '아모멘토', '콜미베이비', '숄더백', '슈트', '팬츠', '슬랙스', '안경', '소품', '디퓨저', '캔들', '부츠', '귀걸이', '베스트', '겨울', '기타', '코트', '셔츠', '블라우스', '']",fashion_dataset/formal/formal_Women_183.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_183.png,가을
2161,Women-for184,Women,코트의 계절,formal,"['체크', '오버핏', '톤온톤', '와이드핏', '뉴트럴톤', '가을', '포멀', '아디다스', '듀이데저트', '아모멘토', '하케쉬', '던스트', '메리모티브', '아브라함문', '목걸이', '펜던트', '코튼', '팬츠', '안경', '소품', '액자', '포스터', '토트백', '귀걸이', '머플러', '']",fashion_dataset/formal/formal_Women_184.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_184.png,가을
2162,Women-for185,Women,디테일에 주목!,formal,"['클래식', '스티치', '컬러포인트', '출근룩', '가을', '포멀', '무신사', '스탠다드', '레브', '백투베이직스', '유즈', '누스미크', '겨울', '더블', '코트', '디지털', '페도라', '귀걸이', '숄더백', '반소매', '티셔츠', '니트', '스웨터', '샌들', '구두', '로퍼', '']",fashion_dataset/formal/formal_Women_185.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_185.png,가을
2163,Women-for186,Women,멋스러운 매치,formal,"['앙고라', '컬러포인트', '와이드핏', '코듀로이', '출근룩', '파스텔', '가을', '포멀', '세스띠', '비비드솔리드', '무신사', '스탠다드', '디모멘트', '제이마크뉴욕', '부츠', '스카프', '반다나', '겨울', '싱글', '코트', '디지털', '페도라', '귀걸이', '코튼', '팬츠', '안경', '소품', '디퓨저', '캔들', '반소매', '티셔츠', '니트', '스웨터', '토트백', '']",fashion_dataset/formal/formal_Women_186.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_186.png,가을
2164,Women-for187,Women,넘사벽 분위기,formal,"['트위드', '컬러블록', '핀턱', '와이드핏', '출근룩', '올블랙', '가을', '포멀', '비비드솔리드', '세스띠', '무신사', '스탠다드', '제이그레이슬렛', '헤더먼트', '폴스부띠끄', '머플러', '부츠', '반소매', '티셔츠', '니트', '스웨터', '귀걸이', '슈트', '블레이저', '재킷', '기타', '시계', '버킷', '사파리햇', '슈트', '팬츠', '슬랙스', '메신저', '크로스', '백', '크로스백', '']",fashion_dataset/formal/formal_Women_187.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_187.png,가을
2165,Women-for188,Women,분위기에 물들어,formal,"['출근룩', '컬러블록', '부츠컷', '슬릿', '가을', '포멀', '무신사', '스탠다드', '마호가니', '스퀘어라인', '디모멘트', '슈펜', '미카이브', '겨울', '기타', '코트', '디지털', '페도라', '반지', '숄더백', '목걸이', '펜던트', '카디건', '기타', '시계', '기타', '모자', '슈트', '팬츠', '슬랙스', '']",fashion_dataset/formal/formal_Women_188.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_188.png,가을
2166,Women-for189,Women,부드러운 인상,formal,"['레이어드룩', '레터링', '뉴트럴톤', '스티치', '출근룩', '가을', '포멀', '세스띠', '밀리언코르', '무신사', '스탠다드', '폴스부띠끄', '몽돌', '부츠', '데님', '팬츠', '겨울', '더블', '코트', '디지털', '페도라', '메신저', '크로스', '백', '크로스백', '니트', '스웨터', '']",fashion_dataset/formal/formal_Women_189.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_189.png,가을
2167,Women-for190,Women,차분한 무드,formal,"['코듀로이', '테이퍼드핏', '출근룩', '핀턱', '가을', '포멀', '세스띠', '디모멘트', '질바이질스튜어트', '무신사', '스탠다드', '논로컬', '부츠', '목걸이', '펜던트', '숄더백', '코튼', '팬츠', '안경', '소품', '액자', '포스터', '니트', '스웨터', '겨울', '더블', '코트', '디지털', '페도라', '']",fashion_dataset/formal/formal_Women_190.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_190.png,가을
2168,Women-for191,Women,톤온톤 스타일링,formal,"['톤온톤', '레이어드룩', '와이드핏', '출근룩', '가을', '포멀', '디모멘트', '무신사', '스탠다드', '슈펜', '보울룬', '더룸', '폴스부띠끄', '귀걸이', '반소매', '티셔츠', '니트', '스웨터', '셔츠', '블라우스', '슈트', '팬츠', '슬랙스', '겨울', '더블', '코트', '디지털', '페도라', '메신저', '크로스', '백', '크로스백', '']",fashion_dataset/formal/formal_Women_191.jpg,fashion_dataset_bgrem/formal/bgrem_formal_Women_191.png,가을
